"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"C4_00850C",34.6328856618433,-1.33498453084617,0.37310015449977,-3.57808624506209,0.000346119250612966,0.00166366711620597
"C4_00860C",227.777062467713,-1.32913141151548,0.285529581122718,-4.65496921996405,3.24029109949412e-06,2.80303590851125e-05
"C4_00980C",15.9774557973542,-2.28462480878988,0.790883142231048,-2.88870085452201,0.00386836889268772,0.0131905747796575
"C4_00990W",239.848770435827,-2.02083488173979,0.79567213680355,-2.53978339603304,0.0110921140719792,0.0320772479747035
"C4_01070W",10596.4070942068,-1.75060754168083,0.583484175356546,-3.00026567234853,0.00269744216231024,0.00974921232550111
"C4_01170C",42.3565280372818,-1.91937452091023,0.561494158646779,-3.41833390668924,0.000630057594619012,0.0027764477215845
"C4_01220C",20.3354172430769,1.87005758024846,0.513430753494541,3.64227808233217,0.000270235915740789,0.00135117957870395
"C4_01230C",309.356770370045,1.56212265891132,0.25120215029602,6.21858792637916,5.01648814301278e-10,1.03210854023472e-08
"C4_01250W",434.885115571353,1.42861260511653,0.254535013241263,5.61263689000779,1.99266458849028e-08,2.88250055674722e-07
"C4_01450W",1551.17563527556,1.0912639531463,0.159754661227742,6.83087394608553,8.43988708537735e-12,2.5699456174974e-10
"C4_01550C",1746.77513067942,-1.7790186933457,0.173806222953638,-10.2356444039419,1.3727820417068e-24,4.40012770210231e-22
"C4_01740W",198.548977395769,1.16480935967745,0.260755271309622,4.46705968330875,7.93020111415356e-06,6.20757387984514e-05
"C4_01760W",853.962333541821,1.14116707228296,0.215532063413667,5.29465107979197,1.19243870443241e-07,1.45530094388645e-06
"C4_01860C",194.666243559258,-1.06723164465018,0.266760555047051,-4.00071009172231,6.31526898807721e-05,0.000384984866240142
"C4_02080W",132.425342759542,1.11662998122979,0.390923198518254,2.85639221581692,0.00428485459487103,0.0144569332314485
"C4_02110W",419.438087123276,1.10754382195606,0.195182752490858,5.67439390941028,1.39180538996455e-08,2.09804327348616e-07
"C4_02220C",73.9950267869866,-1.34163397467653,0.347389873234962,-3.86204111876657,0.000112443635029634,0.00062971690578733
"C4_02260C",451.320493513106,1.84610586198906,0.153774819934689,12.0052545844186,3.33436254505322e-33,1.84602435448856e-30
"C4_02360W",2048.0498929768,-1.20044787953764,0.154077708500175,-7.79118466404422,6.63838093560162e-15,4.00274652453603e-13
"C4_02560C",9.53801092858372,-2.08853707415647,0.771935294673337,-2.70558567352498,0.00681840578124307,0.0212944057475745
"C4_02640C",172.208668288927,1.1095403413156,0.273535020910258,4.0563008627682,4.98560311370875e-05,0.000312369577803357
"C4_02720C",496.848482817672,-1.02072826322019,0.255260920979985,-3.99876432045086,6.36740448597933e-05,0.000387774933196141
"C4_02740W",2387.30349454974,-1.07246313470048,0.235550190357877,-4.55301323709847,5.28829442615712e-06,4.31711971250628e-05
"C4_02990C",938.070149579113,-1.35450002206424,0.22501590106079,-6.01957468640542,1.74875954403874e-09,3.18135411826823e-08
"C4_03030C",1099.33866351357,1.03640855798339,0.151906729326411,6.82266389763683,8.93675772544309e-12,2.69945272337081e-10
"C4_03300C",72.731008197476,-1.08070358240524,0.27457850267976,-3.9358637761444,8.28979883081298e-05,0.000485431489227414
"C4_03430W",606.841396953366,-1.59929758674202,0.224731108481533,-7.1164940072079,1.1070698757516e-12,4.18761213871258e-11
"C4_03470C",6.89757444612906,6.45758853601156,1.57598535949366,4.09749271914956,4.17649300160803e-05,0.000268017306425636
"C4_03510C",9.20766079855726,-2.05761934798793,0.753274309077684,-2.73156713721897,0.00630338967559215,0.0199416327918734
"C4_03730C",412.917789929083,1.22344577948332,0.223161867101258,5.48232453588582,4.19773263460988e-08,5.61850368017015e-07
"C4_03820C",399.418243123755,1.89139198743676,0.205099003394568,9.22184874686162,2.92021177651823e-20,5.73680313516001e-18
"C4_03890W",289.999868506267,-1.33375246741477,0.290960209437953,-4.58396861203521,4.56232753521601e-06,3.79052860702121e-05
"C4_03940C",6161.14337592705,-1.62738921751525,0.151621925008737,-10.7332050916876,7.10869381694339e-27,2.88612968967902e-24
"C4_03950C",557.283817217968,-1.0629125464259,0.226620269731636,-4.69028012227061,2.72831274122715e-06,2.41152751728205e-05
"C4_04030W",8269.49626901139,-2.44444717901323,0.345625861589107,-7.07252393606843,1.52140730564427e-12,5.41834531659276e-11
"C4_04140W",294.051088354351,-1.36308154940542,0.217730507623081,-6.26040679501419,3.83974512453552e-10,8.0913660236752e-09
"C4_04360W",37.4778101915674,-1.04703250374672,0.387453105744879,-2.70234639553038,0.00688519896204882,0.0214151489677617
"C4_04520W",483.552482347267,1.04829655666014,0.153169454005092,6.84403142564761,7.69950193677563e-12,2.36818014115978e-10
"C4_04820C",814.983468928861,1.05334230353249,0.201321783802414,5.23213277588621,1.67565314305485e-07,1.97766039558218e-06
"C4_04840C",308.110246006801,-1.20962040482925,0.299900461988323,-4.03340627356668,5.4974113273774e-05,0.000341276605338719
"C4_04900W",6059.37741933,1.07564373059312,0.16531600136737,6.50659174971692,7.68749581275298e-11,1.90312396340104e-09
"C4_05070C",1605.96761708145,-2.35633311110433,0.214781239824988,-10.9708516117346,5.27729819638716e-28,2.47221123199983e-25
"C4_05170C",294.950936304336,-1.10900208296964,0.310592312319994,-3.57060377536669,0.000356159311530724,0.00170519670379097
"C4_05350W",252.728427716602,-1.0821641835167,0.223794487480178,-4.83552653910899,1.32793655142003e-06,1.257719066586e-05
"C4_05400C",259.100429445246,-1.03722878855887,0.274511571157954,-3.77845197629957,0.000157806276043788,0.000848975460341579
